1.31797	3726.21
1.31808	3670.78
1.31819	3664.59
1.31831	3715.82
1.31842	3638.55
1.31853	3555.85
1.31865	3544.22
1.31876	3352.28
1.31887	3428.11
1.31899	3509.37
1.3191	3495.03
1.31922	3573.51
1.31933	3709.28
1.31944	3744.03
1.31956	3909.73
1.31967	3960.79
1.31978	4003.65
1.3199	3880.16
1.32001	3808.52
1.32012	3715.1
1.32024	3717.1
1.32035	3536.54
1.32047	3721.09
1.32058	3510.65
1.32069	3455.5
1.32081	3511.99
1.32092	3576.63
1.32104	3679.34
1.32115	3820.11
1.32126	4132.2
1.32138	4047.07
1.32149	4108.82
1.3216	4018.3
1.32172	3987.61
1.32183	3878.12
1.32195	3890.95
1.32206	3727.19
1.32218	3571.64
1.32229	3761.03
1.3224	3608.25
1.32252	3699.83
1.32263	3661.11
1.32275	3820.48
1.32286	3933.67
1.32297	3903.07
1.32309	4119.25
1.3232	4091.32
1.32332	4177.26
1.32343	4070.75
1.32355	4083.5
1.32366	3952.65
1.32378	3905.83
1.32389	3905.06
1.324	3817.66
1.32412	3827.73
1.32423	3799.92
1.32435	3877.64
1.32446	3822.77
1.32458	4143.9
1.32469	4124.16
1.32481	4169.31
1.32492	4084.69
1.32504	4035.24
1.32515	4093.9
1.32527	4068.78
1.32538	3957.23
1.32549	3856.53
1.32561	3969.17
1.32572	3752.43
1.32584	3859.65
1.32595	3796.82
1.32607	4009.22
1.32618	4075.87
1.3263	4134.4
1.32641	4187.51
1.32653	4235.21
1.32664	4110.4
1.32676	4120.37
1.32687	4089.92
1.32699	3930.18
1.3271	3872.85
1.32722	3893.63
1.32733	3968.24
1.32745	3921.71
1.32756	3955.92
1.32768	4030.48
1.32779	4053.89
1.32791	4157.98
1.32803	4342.71
1.32814	4167.1
1.32826	4163.59
1.32837	4186.96
1.32849	4051.79
1.3286	4069.8
1.32872	3993.79
1.32883	3866.8
1.32895	3906.31
1.32906	3792.8
1.32918	3920.87
1.32929	4027.42
1.32941	4088.33
1.32953	4237.72
1.32964	4346.83
1.32976	4445.17
1.32987	4481.82
1.32999	4518.46
1.3301	4343.41
1.33022	4224.68
1.33034	4138.13
1.33045	4019.49
1.33057	3975.86
1.33068	4023.26
1.3308	4017.11
1.33091	3917.32
1.33103	4101.14
1.33115	4266.16
1.33126	4254.62
1.33138	4371.42
1.33149	4571.04
1.33161	4650.32
1.33173	4660.09
1.33184	4752.67
1.33196	4623.53
1.33207	4465.06
1.33219	4338.69
1.33231	4239.06
1.33242	4152.82
1.33254	4018.58
1.33265	4105.82
1.33277	4201.04
1.33289	4346.88
1.333	4516.66
1.33312	4537.1
1.33324	4816.05
1.33335	4831.09
1.33347	4750.21
1.33359	4802.54
1.3337	4625.83
1.33382	4486.46
1.33393	4573.42
1.33405	4423.47
1.33417	4377.36
1.33428	4453.65
1.3344	4391.59
1.33452	4435.93
1.33463	4466.96
1.33475	4601.65
1.33487	4611.37
1.33498	4924.03
1.3351	4973.53
1.33522	4906.14
1.33533	4937.04
1.33545	4705.06
1.33557	4547.5
1.33568	4620.92
1.3358	4391.79
1.33592	4467.86
1.33603	4355.57
1.33615	4492.61
1.33627	4420.13
1.33638	4660.5
1.3365	4749.69
1.33662	4820.3
1.33674	4973.02
1.33685	4895.21
1.33697	4920.73
1.33709	4829.73
1.3372	4714.93
1.33732	4579.01
1.33744	4572.81
1.33756	4524.28
1.33767	4404.35
1.33779	4503.98
1.33791	4630
1.33802	4618.51
1.33814	4628.17
1.33826	4896.8
1.33838	4879.98
1.33849	4947.69
1.33861	4822.58
1.33873	4805.78
1.33885	4725.63
1.33896	4669.26
1.33908	4539.03
1.3392	4572.43
1.33932	4579.43
1.33943	4486.22
1.33955	4503.79
1.33967	4750.71
1.33979	4704.96
1.3399	4925.39
1.34002	5027.17
1.34014	4894.46
1.34026	4859.25
1.34037	4876.72
1.34049	4762.54
1.34061	4669.47
1.34073	4434.33
1.34085	4415.03
1.34096	4435.2
1.34108	4402.76
1.3412	4422.92
1.34132	4763.82
1.34143	4618.3
1.34155	4898.58
1.34167	4952.78
1.34179	5038.49
1.34191	5034.86
1.34202	4873.68
1.34214	4893.72
1.34226	4842.87
1.34238	4773.68
1.3425	4557.58
1.34262	4561.92
1.34273	4471.84
1.34285	4449.97
1.34297	4530.36
1.34309	4849.25
1.34321	4861.38
1.34332	5017.63
1.34344	5058.55
1.34356	5060.16
1.34368	5276.5
1.3438	5157.63
1.34392	4949.82
1.34403	4938.37
1.34415	4809.17
1.34427	4625.1
1.34439	4637.26
1.34451	4414.06
1.34463	4598.81
1.34475	4731.2
1.34486	4777.3
1.34498	4880.87
1.3451	5188.15
1.34522	5341.22
1.34534	5180.87
1.34546	5284.27
1.34558	5212.74
1.3457	4979.43
1.34581	4926.25
1.34593	4815.71
