 -2.673449e+01 3.080873e-07 2.645283e-08 2.706355e-07 2.013251e-07 0.000000e+00 8.065007e-07
 -2.428231e+01 3.578218e-07 3.190000e-08 3.215600e-07 2.430683e-07 0.000000e+00 9.543501e-07
 -2.179084e+01 4.140380e-07 3.835529e-08 3.808581e-07 2.925865e-07 0.000000e+00 1.125838e-06
 -1.909702e+01 4.815583e-07 4.650535e-08 4.543313e-07 3.551666e-07 0.000000e+00 1.337561e-06
 -1.627023e+01 5.601933e-07 5.652058e-08 5.428109e-07 4.321411e-07 0.000000e+00 1.591666e-06
 -1.358488e+01 6.423670e-07 6.757830e-08 6.385245e-07 5.172015e-07 0.000000e+00 1.865671e-06
 -1.115857e+01 7.228264e-07 7.899131e-08 7.354261e-07 6.050608e-07 0.000000e+00 2.142305e-06
 -8.792220e+00 8.068706e-07 9.153345e-08 8.399646e-07 7.016762e-07 0.000000e+00 2.440045e-06
 -6.182949e+00 9.057488e-07 1.071025e-07 9.672178e-07 8.216851e-07 0.000000e+00 2.801754e-06
 -3.264898e+00 1.023683e-06 1.268349e-07 1.124975e-06 9.738812e-07 0.000000e+00 3.249373e-06
 -7.970269e-01 1.129052e-06 1.455625e-07 1.271477e-06 1.118409e-06 0.000000e+00 3.664501e-06
 1.726076e+00 1.241616e-06 1.667521e-07 1.433867e-06 1.282014e-06 0.000000e+00 4.124249e-06
 4.429098e+00 1.366990e-06 1.918526e-07 1.622070e-06 1.475906e-06 0.000000e+00 4.656818e-06
 7.222668e+00 1.500928e-06 2.205091e-07 1.831980e-06 1.697368e-06 0.000000e+00 5.250785e-06
 9.870378e+00 1.631124e-06 2.502994e-07 2.045144e-06 1.927696e-06 0.000000e+00 5.854263e-06
 1.230199e+01 1.752775e-06 2.799648e-07 2.252767e-06 2.157151e-06 0.000000e+00 6.442657e-06
 1.471302e+01 1.874699e-06 3.115899e-07 2.469435e-06 2.401864e-06 0.000000e+00 7.057588e-06
 1.735779e+01 2.009096e-06 3.488282e-07 2.718886e-06 2.690141e-06 0.000000e+00 7.766952e-06
 2.024794e+01 2.155630e-06 3.925608e-07 3.004636e-06 3.028886e-06 0.000000e+00 8.581713e-06
 2.269373e+01 2.278618e-06 4.320194e-07 3.256291e-06 3.334720e-06 0.000000e+00 9.301649e-06
 2.518840e+01 2.402498e-06 4.745328e-07 3.521378e-06 3.664456e-06 0.000000e+00 1.006287e-05
 2.789331e+01 2.534257e-06 5.231384e-07 3.817308e-06 4.041766e-06 0.000000e+00 1.091647e-05
 3.072580e+01 2.668559e-06 5.767182e-07 4.135299e-06 4.458151e-06 0.000000e+00 1.183873e-05
 3.340258e+01 2.791454e-06 6.297371e-07 4.442042e-06 4.870731e-06 0.000000e+00 1.273396e-05
 3.581644e+01 2.898636e-06 6.794072e-07 4.722727e-06 5.257827e-06 0.000000e+00 1.355860e-05
 3.818141e+01 3.000098e-06 7.296573e-07 5.000513e-06 5.650092e-06 0.000000e+00 1.438036e-05
 4.080474e+01 3.108267e-06 7.870780e-07 5.310772e-06 6.099251e-06 0.000000e+00 1.530537e-05
 4.373814e+01 3.223469e-06 8.531554e-07 5.658880e-06 6.617538e-06 0.000000e+00 1.635304e-05
 4.618647e+01 3.315000e-06 9.096234e-07 5.949199e-06 7.061840e-06 0.000000e+00 1.723566e-05
 4.869175e+01 3.404460e-06 9.684580e-07 6.245049e-06 7.526329e-06 0.000000e+00 1.814430e-05
 5.140323e+01 3.496589e-06 1.033122e-06 6.562800e-06 8.038957e-06 0.000000e+00 1.913147e-05
 5.422754e+01 3.587572e-06 1.101317e-06 6.889910e-06 8.582343e-06 0.000000e+00 2.016114e-05
 5.689002e+01 3.669031e-06 1.166148e-06 7.193651e-06 9.101968e-06 0.000000e+00 2.113080e-05
 5.930126e+01 3.739552e-06 1.225124e-06 7.464124e-06 9.577613e-06 0.000000e+00 2.200641e-05
 6.167917e+01 3.806387e-06 1.283364e-06 7.726007e-06 1.005045e-05 0.000000e+00 2.286621e-05
 6.431806e+01 3.877727e-06 1.347900e-06 8.010401e-06 1.057852e-05 0.000000e+00 2.381454e-05
 6.724825e+01 3.953876e-06 1.419205e-06 8.317816e-06 1.116771e-05 0.000000e+00 2.485861e-05
 6.968329e+01 4.015123e-06 1.477991e-06 8.566089e-06 1.165864e-05 0.000000e+00 2.571785e-05
 7.217394e+01 4.076255e-06 1.537519e-06 8.812907e-06 1.216120e-05 0.000000e+00 2.658788e-05
 7.488882e+01 4.141512e-06 1.601545e-06 9.073393e-06 1.270864e-05 0.000000e+00 2.752509e-05
 7.773551e+01 4.208809e-06 1.667529e-06 9.336605e-06 1.328138e-05 0.000000e+00 2.849432e-05
 8.013457e+01 4.264961e-06 1.722088e-06 9.550332e-06 1.376241e-05 0.000000e+00 2.929979e-05
 8.257232e+01 4.321771e-06 1.776435e-06 9.759781e-06 1.424917e-05 0.000000e+00 3.010716e-05
