 2.000970e+02 1.209988e-10 2.111206e-07 1.690935e-08 1.355850e-07 2.693020e-06 5.398711e-06 0.000000e+00 8.455467e-06
 2.029041e+02 9.534801e-11 2.002397e-07 1.621936e-08 1.302789e-07 2.599183e-06 5.457695e-06 0.000000e+00 8.403711e-06
 2.058189e+02 7.445215e-11 1.896528e-07 1.553665e-08 1.250157e-07 2.505176e-06 5.518266e-06 0.000000e+00 8.353722e-06
 2.081113e+02 6.128985e-11 1.818022e-07 1.502266e-08 1.210442e-07 2.433627e-06 5.565405e-06 0.000000e+00 8.316962e-06
 2.104489e+02 5.026148e-11 1.742004e-07 1.451833e-08 1.171390e-07 2.362762e-06 5.613016e-06 0.000000e+00 8.281686e-06
 2.131999e+02 3.979731e-11 1.657449e-07 1.394924e-08 1.127222e-07 2.282001e-06 5.668443e-06 0.000000e+00 8.242900e-06
 2.162942e+02 3.060731e-11 1.568254e-07 1.333911e-08 1.079741e-07 2.194457e-06 5.729997e-06 0.000000e+00 8.202623e-06
 2.185677e+02 2.523733e-11 1.506441e-07 1.291004e-08 1.046268e-07 2.132287e-06 5.774684e-06 0.000000e+00 8.175177e-06
 2.209149e+02 2.067994e-11 1.445727e-07 1.248336e-08 1.012909e-07 2.069957e-06 5.820333e-06 0.000000e+00 8.148658e-06
 2.237001e+02 1.632747e-11 1.377527e-07 1.199759e-08 9.748409e-08 1.998369e-06 5.873857e-06 0.000000e+00 8.119477e-06
 2.265000e+02 1.287507e-11 1.312904e-07 1.153066e-08 9.381553e-08 1.928918e-06 5.926955e-06 0.000000e+00 8.092522e-06
 2.293453e+02 1.011361e-11 1.251005e-07 1.107706e-08 9.024243e-08 1.860832e-06 5.980183e-06 0.000000e+00 8.067445e-06
 2.319235e+02 8.126569e-12 1.197988e-07 1.068337e-08 8.713368e-08 1.801238e-06 6.027774e-06 0.000000e+00 8.046636e-06
 2.342487e+02 6.671621e-12 1.152524e-07 1.034182e-08 8.443069e-08 1.749150e-06 6.070174e-06 0.000000e+00 8.029355e-06
 2.366435e+02 5.444918e-12 1.107898e-07 1.000286e-08 8.174267e-08 1.697097e-06 6.113325e-06 0.000000e+00 8.012962e-06
 2.394088e+02 4.306272e-12 1.058982e-07 9.626976e-09 7.875504e-08 1.638943e-06 6.162498e-06 0.000000e+00 7.995726e-06
 2.424337e+02 3.331526e-12 1.008479e-07 9.233936e-09 7.562333e-08 1.577644e-06 6.215489e-06 0.000000e+00 7.978841e-06
 2.447202e+02 2.744069e-12 9.722609e-08 8.948861e-09 7.334677e-08 1.532861e-06 6.254991e-06 0.000000e+00 7.967376e-06
 2.470699e+02 2.248113e-12 9.366950e-08 8.666222e-09 7.108533e-08 1.488188e-06 6.295090e-06 0.000000e+00 7.956701e-06
 2.498407e+02 1.777161e-12 8.967888e-08 8.345817e-09 6.851637e-08 1.437213e-06 6.341733e-06 0.000000e+00 7.945489e-06
 2.529362e+02 1.366697e-12 8.546496e-08 8.003609e-09 6.576618e-08 1.382368e-06 6.393027e-06 0.000000e+00 7.934632e-06
 2.551927e+02 1.128569e-12 8.254583e-08 7.764148e-09 6.383770e-08 1.343740e-06 6.429881e-06 0.000000e+00 7.927769e-06
 2.575220e+02 9.262024e-13 7.966015e-08 7.525449e-09 6.191199e-08 1.305026e-06 6.467448e-06 0.000000e+00 7.921572e-06
 2.603110e+02 7.310421e-13 7.636610e-08 7.250504e-09 5.968961e-08 1.260169e-06 6.511802e-06 0.000000e+00 7.915278e-06
 2.631292e+02 5.755790e-13 7.320592e-08 6.984206e-09 5.753271e-08 1.216449e-06 6.555930e-06 0.000000e+00 7.910103e-06
 2.657026e+02 4.626869e-13 7.045941e-08 6.750708e-09 5.563783e-08 1.177888e-06 6.595626e-06 0.000000e+00 7.906362e-06
 2.683175e+02 3.706289e-13 6.779693e-08 6.522490e-09 5.378246e-08 1.139992e-06 6.635381e-06 0.000000e+00 7.903475e-06
 2.709710e+02 2.959165e-13 6.522016e-08 6.299838e-09 5.196910e-08 1.102819e-06 6.675130e-06 0.000000e+00 7.901438e-06
 2.736074e+02 2.366079e-13 6.277784e-08 6.087158e-09 5.023393e-08 1.067121e-06 6.714038e-06 0.000000e+00 7.900259e-06
 2.761841e+02 1.901480e-13 6.049826e-08 5.887181e-09 4.859966e-08 1.033385e-06 6.751507e-06 0.000000e+00 7.899878e-06
 2.787303e+02 1.532052e-13 5.834428e-08 5.696900e-09 4.704213e-08 1.001129e-06 6.788000e-06 0.000000e+00 7.900212e-06
 2.813205e+02 1.229814e-13 5.624865e-08 5.510524e-09 4.551418e-08 9.693846e-07 6.824581e-06 0.000000e+00 7.901239e-06
