,cats-dtds-pblh,quality-control,surface-elevation,cbh,cth,latitude,longitude
2015-05-02 11:16:31.790000,0.9599990844726562,0.0,0.0,-999.0,-999.0,42.58137,-30.467726
2015-05-02 11:16:33.190000,0.8399982452392578,0.0,0.0,-999.0,-999.0,42.63059,-30.370096
2015-05-02 11:16:34.590000,1.2599983215332031,0.0,0.0,-999.0,-999.0,42.679714,-30.272287
2015-05-02 11:16:35.990000,1.2599983215332031,0.0,0.0,-999.0,-999.0,42.72876,-30.17433
2015-05-02 11:16:37.390000,1.019998550415039,0.0,0.0,-999.0,-999.0,42.777702,-30.076206
2015-05-02 11:16:38.790000,1.019998550415039,0.0,0.0,-999.0,-999.0,42.82654,-29.977926
2015-05-02 11:16:40.190000,1.019998550415039,0.0,0.0,-999.0,-999.0,42.875282,-29.87949
2015-05-02 11:16:41.590000,1.019998550415039,0.0,0.0,-999.0,-999.0,42.92393,-29.78088
2015-05-02 11:16:42.990000,0.8399982452392578,0.0,0.0,-999.0,-999.0,42.972485,-29.68212
2015-05-02 11:16:44.390321,0.8399982452392578,0.0,0.0,-999.0,-999.0,43.020943,-29.58317
2015-05-03 10:21:18.792000,0.8999996185302734,0.0,0.0,-999.0,-999.0,37.459545,-31.633236
2015-05-03 10:21:36.992000,0.8999996185302734,0.0,0.0,-999.0,-999.0,38.194256,-30.539774
2015-05-03 10:21:38.392000,0.8999996185302734,0.0,0.0,-999.0,-999.0,38.250275,-30.454668
2015-05-03 10:21:39.792000,0.8999996185302734,0.0,0.0,-999.0,-999.0,38.306217,-30.36942
2015-05-03 10:21:41.192000,0.8999996185302734,0.0,0.0,-999.0,-999.0,38.36209,-30.284101
2015-05-03 10:22:37.193000,0.8999996185302734,0.0,0.0,-999.0,-999.0,40.53604,-26.751955
2015-05-06 09:15:03.486000,0.5999984741210938,0.0,0.0,-999.0,-999.0,38.433933,-31.188559
2015-05-06 09:15:04.886000,0.5999984741210938,0.0,0.0,-999.0,-999.0,38.489594,-31.102932
2015-05-06 09:15:06.286714,0.5999984741210938,1.0,0.0,-999.0,-999.0,38.545185,-31.01719
2015-05-06 09:15:07.686000,0.779998779296875,0.0,0.0,-999.0,-999.0,38.600685,-30.931309
2015-05-06 09:15:09.086000,0.779998779296875,0.0,0.0,-999.0,-999.0,38.656124,-30.845316
2015-05-06 09:15:10.486000,0.779998779296875,0.0,0.0,-999.0,-999.0,38.711483,-30.759155
2015-05-06 09:15:16.087000,0.6599979400634766,0.0,0.0,-999.0,-999.0,38.932228,-30.413052
2015-05-06 09:15:17.487000,0.6599979400634766,0.0,0.0,-999.0,-999.0,38.98722,-30.326166
2015-05-06 09:15:18.887000,0.6599979400634766,0.0,0.0,-999.0,-999.0,39.042145,-30.239153
2015-05-06 09:15:20.287000,0.6599979400634766,0.0,0.0,-999.0,-999.0,39.096996,-30.151968
