x y potential
-6.6 0.2 0.8926
-6.4 0.2 0.6105
-6.2 0.2 0.8777
-6 0.2 1.1192
-5.8 0.2 0.9141
-5.6 0.2 0.6384
-5.4 0.2 0.8589
-5.2 0.2 1.3873
-5 0.2 1.4356
-4.8 0.2 0.7437
-4.6 0.2 0.0892
-4.4 0.2 0.3504
-4.2 0.2 1.3048
-4 0.2 1.8151
-3.8 0.2 1.2456
-3.6 0.2 0.28
-3.4 0.2 0.0583
-3.2 0.2 0.7562
-3 0.2 1.4439
-2.8 0.2 1.3358
-2.6 0.2 0.7377
-2.4 0.2 0.4956
-2.2 0.2 0.8137
-2 0.2 1.0814
-1.8 0.2 0.8569
-1.6 0.2 0.5335
-1.4 0.2 0.7257
-1.2 0.2 1.2845
-1 0.2 1.4148
-0.8 0.2 0.8022
-0.6 0.2 0.1646
-0.4 0.2 0.3678
-0.2 0.2 1.2417
0 0.2 1.7266
0.2 0.2 1.2249
0.4 0.2 0.3812
0.6 0.2 0.2454
0.8 0.2 0.9269
1 0.2 1.5112
1.2 0.2 1.3043
1.4 0.2 0.7055
1.6 0.2 0.5772
1.8 0.2 1.0428
2 0.2 1.3773
2.2 0.2 1.0861
2.4 0.2 0.6194
2.6 0.2 0.7159
2.8 0.2 1.3163
3 0.2 1.6029
3.2 0.2 1.1409
3.4 0.2 0.5271
3.6 0.2 0.6079
3.8 0.2 1.3149
4 0.2 1.7304
4.2 0.2 1.321
4.4 0.2 0.6616
4.6 0.2 0.6535
4.8 0.2 1.3
5 0.2 1.7136
5.2 0.2 1.3398
5.4 0.2 0.7165
5.6 0.2 0.7281
5.8 0.2 1.3835
6 0.2 1.7997
6.2 0.2 1.4111
6.4 0.2 0.744
6.6 0.2 0.6984
6.8 0.2 1.3286
7 0.2 1.7889
7.2 0.2 1.4969
7.4 0.2 0.9044
7.6 0.2 0.8346
7.8 0.2 1.3368
8 0.2 1.6551
8.2 0.2 1.328
8.4 0.2 0.8545
8.6 0.2 0.9749
8.8 0.2 1.58
9 0.2 1.8098
9.2 0.2 1.2531
9.4 0.2 0.5881
9.6 0.2 0.7217
9.8 0.2 1.551
10 0.2 2.041
-10 0.4 0.6962
-9.8 0.4 0.7243
-9.6 0.4 0.7959
-9.4 0.4 0.9028
-9.2 0.4 0.9448
-9 0.4 0.8225
-8.8 0.4 0.5997
-8.6 0.4 0.4975
-8.4 0.4 0.6616
-8.2 0.4 0.9618
-8 0.4 1.0927
-7.8 0.4 0.8994
-7.6 0.4 0.5582
-7.4 0.4 0.3961
-7.2 0.4 0.5507
-7 0.4 0.8491
-6.8 0.4 1.0116
-6.6 0.4 0.923
-6.4 0.4 0.69
-6.2 0.4 0.4915
-6 0.4 0.4359
-5.8 0.4 0.5384
-5.6 0.4 0.745
-5.4 0.4 0.928
-5.2 0.4 0.9218
-5 0.4 0.6652
-4.8 0.4 0.3271
-4.6 0.4 0.2123
-4.4 0.4 0.4631
-4.2 0.4 0.8672
-4 0.4 1.0303
-3.8 0.4 0.773
-3.6 0.4 0.3257
-3.4 0.4 0.0985
-3.2 0.4 0.2723
-3 0.4 0.6472
-2.8 0.4 0.8752
-2.6 0.4 0.7896
-2.4 0.4 0.5017
-2.2 0.4 0.2396
-2 0.4 0.161
-1.8 0.4 0.2918
-1.6 0.4 0.548
-1.4 0.4 0.7619
-1.2 0.4 0.7513
-1 0.4 0.4695
-0.8 0.4 0.1121
-0.6 0.4 -0.002
-0.4 0.4 0.2636
-0.2 0.4 0.6832
0 0.4 0.857
0.2 0.4 0.6107
0.4 0.4 0.1793
0.6 0.4 -0.0336
0.8 0.4 0.1407
1 0.4 0.5002
1.2 0.4 0.7136
1.4 0.4 0.6392
1.6 0.4 0.3961
1.8 0.4 0.1898
2 0.4 0.1385
2.2 0.4 0.2465
2.4 0.4 0.4502
2.6 0.4 0.634
2.8 0.4 0.6567
3 0.4 0.4621
3.2 0.4 0.1871
3.4 0.4 0.0881
3.6 0.4 0.291
3.8 0.4 0.6261
4 0.4 0.7749
4.2 0.4 0.6008
4.4 0.4 0.2955
4.6 0.4 0.1692
4.8 0.4 0.323
5 0.4 0.5741
5.2 0.4 0.6866
5.4 0.4 0.614
5.6 0.4 0.4892
5.8 0.4 0.4329
6 0.4 0.4463
6.2 0.4 0.4824
6.4 0.4 0.5387
6.6 0.4 0.627
6.8 0.4 0.6951
7 0.4 0.6605
7.2 0.4 0.536
7.4 0.4 0.4567
7.6 0.4 0.532
7.8 0.4 0.6981
8 0.4 0.7798
8.2 0.4 0.702
8.4 0.4 0.5829
8.6 0.4 0.5816
8.8 0.4 0.6954
9 0.4 0.7719
9.2 0.4 0.7177
9.4 0.4 0.6242
9.6 0.4 0.6426
9.8 0.4 0.7756
10 0.4 0.8664
-10 0.6 0.7782
-9.8 0.6 0.7023
-9.6 0.6 0.5968
-9.4 0.6 0.6066
-9.2 0.6 0.7179
-9 0.6 0.7807
-8.8 0.6 0.7151
-8.6 0.6 0.6238
-8.4 0.6 0.6558
-8.2 0.6 0.7999
-8 0.6 0.8872
-7.8 0.6 0.8043
-7.6 0.6 0.6434
-7.4 0.6 0.5931
-7.2 0.6 0.7123
-7 0.6 0.8708
-6.8 0.6 0.9142
-6.6 0.6 0.8314
-6.4 0.6 0.7282
-6.2 0.6 0.6828
-6 0.6 0.6886
-5.8 0.6 0.7243
-5.6 0.6 0.8037
-5.4 0.6 0.9113
-5.2 0.6 0.9459
-5 0.6 0.814
-4.8 0.6 0.5872
-4.6 0.6 0.4895
-4.4 0.6 0.6624
-4.2 0.6 0.9673
-4 0.6 1.0945
-3.8 0.6 0.8918
-3.6 0.6 0.5433
-3.4 0.6 0.3818
-3.2 0.6 0.544
-3 0.6 0.8499
-2.8 0.6 1.013
-2.6 0.6 0.9172
-2.4 0.6 0.6752
-2.2 0.6 0.4734
-2 0.6 0.4227
-1.8 0.6 0.5339
-1.6 0.6 0.745
-1.4 0.6 0.9243
-1.2 0.6 0.9093
-1 0.6 0.6462
-0.8 0.6 0.3095
-0.6 0.6 0.2026
-0.4 0.6 0.4609
-0.2 0.6 0.8654
0 0.6 1.0216
0.2 0.6 0.7561
0.4 0.6 0.3065
0.6 0.6 0.0849
0.8 0.6 0.2675
1 0.6 0.6468
1.2 0.6 0.871
1.4 0.6 0.7772
1.6 0.6 0.4838
1.8 0.6 0.2241
2 0.6 0.1539
2.2 0.6 0.2921
2.4 0.6 0.5485
2.6 0.6 0.7555
2.8 0.6 0.7374
3 0.6 0.4543
3.2 0.6 0.1035
3.4 0.6 -0.0016
3.6 0.6 0.2681
3.8 0.6 0.6836
4 0.6 0.8493
4.2 0.6 0.5983
4.4 0.6 0.1702
4.6 0.6 -0.0337
4.8 0.6 0.1479
5 0.6 0.5071
5.2 0.6 0.7133
5.4 0.6 0.6317
5.6 0.6 0.388
5.8 0.6 0.1889
6 0.6 0.1469
6.2 0.6 0.2585
6.4 0.6 0.4576
6.6 0.6 0.633
6.8 0.6 0.6512
7 0.6 0.4605
7.2 0.6 0.1949
7.4 0.6 0.1031
7.6 0.6 0.3051
7.8 0.6 0.6324
8 0.6 0.7737
8.2 0.6 0.5992
8.4 0.6 0.3015
8.6 0.6 0.1843
8.8 0.6 0.3415
9 0.6 0.5873
9.2 0.6 0.6907
9.4 0.6 0.6135
9.6 0.6 0.4926
9.8 0.6 0.4456
10 0.6 0.4659
-10 0.8 1.7164
-9.8 0.8 1.1919
-9.6 0.8 0.3755
-9.4 0.8 0.293
-9.2 0.8 1.0084
-9 0.8 1.5804
-8.8 0.8 1.3284
-8.6 0.8 0.6925
-8.4 0.8 0.567
-8.2 0.8 1.0716
-8 0.8 1.4465
-7.8 0.8 1.1626
-7.6 0.8 0.6658
-7.4 0.8 0.7231
-7.2 0.8 1.3099
-7 0.8 1.6193
-6.8 0.8 1.1946
-6.6 0.8 0.5988
-6.4 0.8 0.6628
-6.2 0.8 1.3343
-6 0.8 1.7278
-5.8 0.8 1.3289
-5.6 0.8 0.7014
-5.4 0.8 0.7162
-5.2 0.8 1.3549
-5 0.8 1.7364
-4.8 0.8 1.335
-4.6 0.8 0.7134
-4.4 0.8 0.7534
-4.2 0.8 1.4367
-4 0.8 1.8528
-3.8 0.8 1.4339
-3.6 0.8 0.7321
-3.4 0.8 0.678
-3.2 0.8 1.3335
-3 0.8 1.8292
-2.8 0.8 1.549
-2.6 0.8 0.9308
-2.4 0.8 0.8178
-2.2 0.8 1.2962
-2 0.8 1.631
-1.8 0.8 1.3463
-1.6 0.8 0.902
-1.4 0.8 1.0099
-1.2 0.8 1.568
-1 0.8 1.7549
-0.8 0.8 1.1962
-0.6 0.8 0.5722
-0.4 0.8 0.7537
-0.2 0.8 1.5943
0 0.8 2.0457
0.2 0.8 1.5053
0.4 0.8 0.6185
0.6 0.8 0.4581
0.8 0.8 1.1593
1 0.8 1.8009
1.2 0.8 1.6358
1.4 0.8 1.0014
1.6 0.8 0.7505
1.8 0.8 1.0771
2 0.8 1.3601
2.2 0.8 1.1515
2.4 0.8 0.8355
2.6 0.8 1.0108
2.8 0.8 1.5182
3 0.8 1.5773
3.2 0.8 0.9142
3.4 0.8 0.2841
3.6 0.8 0.5496
3.8 0.8 1.4854
4 0.8 1.9628
4.2 0.8 1.3609
4.4 0.8 0.3782
4.6 0.8 0.1627
4.8 0.8 0.8853
5 0.8 1.5969
5.2 0.8 1.4887
5.4 0.8 0.8552
5.6 0.8 0.5567
5.8 0.8 0.8312
6 0.8 1.0979
6.2 0.8 0.9149
6.4 0.8 0.6398
6.6 0.8 0.8398
6.8 0.8 1.3456
7 0.8 1.3901
7.2 0.8 0.7177
7.4 0.8 0.0903
7.6 0.8 0.3637
7.8 0.8 1.3061
8 0.8 1.7919
8.2 0.8 1.2083
8.4 0.8 0.2528
8.6 0.8 0.0579
8.8 0.8 0.7778
9 0.8 1.4646
9.2 0.8 1.3352
9.4 0.8 0.7152
9.6 0.8 0.4714
9.8 0.8 0.8111
10 0.8 1.1064
-10 1 2.3573
-9.8 1 1.5324
-9.6 1 0.2585
-9.4 1 0.1133
-9.2 1 1.2095
-9 1 2.1066
-8.8 1 1.7367
-8.6 1 0.7388
-8.4 1 0.4753
-8.2 1 1.1694
-8 1 1.7171
-7.8 1 1.3326
-7.6 1 0.6564
-7.4 1 0.7813
-7.2 1 1.6181
-7 1 1.962
-6.8 1 1.2092
-6.6 1 0.305
-6.4 1 0.5188
-6.2 1 1.6747
-6 1 2.3023
-5.8 1 1.5767
-5.6 1 0.4407
-5.4 1 0.3665
-5.2 1 1.4113
-5 1 2.1791
-4.8 1 1.7154
-4.6 1 0.7485
-4.4 1 0.6289
-4.2 1 1.4713
-4 1 2.0542
-3.8 1 1.5635
-3.6 1 0.7291
-3.4 1 0.7797
-3.2 1 1.6965
-3 1 2.2174
-2.8 1 1.5978
-2.6 1 0.6741
-2.4 1 0.7304
-2.2 1 1.7209
-2 1 2.3143
-1.8 1 1.718
-1.6 1 0.7715
-1.4 1 0.7909
-1.2 1 1.7536
-1 1 2.3282
-0.8 1 1.7168
-0.6 1 0.7681
-0.4 1 0.8164
-0.2 1 1.8357
0 1 2.4548
0.2 1 1.825
0.4 1 0.7852
0.6 1 0.7279
0.8 1 1.7169
1 1 2.4245
1.2 1 1.9456
1.4 1 0.9946
1.6 1 0.8717
1.8 1 1.6713
2 1 2.2103
2.2 1 1.7306
2.4 1 0.9653
2.6 1 1.073
2.8 1 1.9515
3 1 2.332
3.2 1 1.5673
3.4 1 0.6202
3.6 1 0.8104
3.8 1 1.9833
4 1 2.6331
4.2 1 1.8803
4.4 1 0.6586
4.6 1 0.4997
4.8 1 1.5372
5 1 2.3888
5.2 1 2.0205
5.4 1 1.0501
5.6 1 0.7905
5.8 1 1.4431
6 1 1.9346
6.2 1 1.5317
6.4 1 0.8912
6.6 1 1.0621
6.8 1 1.8889
7 1 2.1453
7.2 1 1.2816
7.4 1 0.3314
7.6 1 0.6038
7.8 1 1.8676
8 1 2.5406
8.2 1 1.7279
8.4 1 0.4156
8.6 1 0.2065
8.8 1 1.266
9 1 2.1841
9.2 1 1.8686
9.4 1 0.8985
9.6 1 0.5953
9.8 1 1.2014
10 1 1.6798
-10 1.2 1.9248
-9.8 1.2 1.2708
-9.6 1.2 0.2919
-9.4 1.2 0.1336
-9.2 1.2 0.9193
-9 1.2 1.6474
-8.8 1.2 1.4955
-8.6 1.2 0.7953
-8.4 1.2 0.4636
-8.2 1.2 0.7669
-8 1.2 1.1009
-7.8 1.2 0.968
-7.6 1.2 0.6847
-7.4 1.2 0.8263
-7.2 1.2 1.2736
-7 1.2 1.3093
-6.8 1.2 0.6857
-6.6 1.2 0.1242
-6.4 1.2 0.4264
-6.2 1.2 1.3383
-6 1.2 1.7615
-5.8 1.2 1.1372
-5.6 1.2 0.1974
-5.4 1.2 0.0616
-5.2 1.2 0.8348
-5 1.2 1.5261
-4.8 1.2 1.351
-4.6 1.2 0.6756
-4.4 1.2 0.4143
-4.2 1.2 0.7888
-4 1.2 1.1418
-3.8 1.2 0.9612
-3.6 1.2 0.6068
-3.4 1.2 0.7235
-3.2 1.2 1.2299
-3 1.2 1.3771
-2.8 1.2 0.8367
-2.6 1.2 0.2659
-2.4 1.2 0.4761
-2.2 1.2 1.295
-2 1.2 1.7137
-1.8 1.2 1.1933
-1.6 1.2 0.3945
-1.4 1.2 0.3284
-1.2 1.2 1.0453
-1 1.2 1.6029
-0.8 1.2 1.3335
-0.6 1.2 0.6926
-0.4 1.2 0.5791
-0.2 1.2 1.1027
0 1.2 1.4873
0.2 1.2 1.1953
0.4 1.2 0.6799
0.6 1.2 0.724
0.8 1.2 1.3145
1 1.2 1.6412
1.2 1.2 1.2323
1.4 1.2 0.6369
1.6 1.2 0.6852
1.8 1.2 1.3382
2 1.2 1.7259
2.2 1.2 1.3385
2.4 1.2 0.7295
2.6 1.2 0.7531
2.8 1.2 1.3828
3 1.2 1.7446
3.2 1.2 1.3292
3.4 1.2 0.7106
3.6 1.2 0.7673
3.8 1.2 1.4657
4 1.2 1.8815
4.2 1.2 1.4463
4.4 1.2 0.7254
4.6 1.2 0.6651
4.8 1.2 1.3315
5 1.2 1.845
5.2 1.2 1.5729
5.4 1.2 0.9453
5.6 1.2 0.8125
5.8 1.2 1.277
6 1.2 1.6146
6.2 1.2 1.346
6.4 1.2 0.9161
6.6 1.2 1.0232
6.8 1.2 1.5652
7 1.2 1.7336
7.2 1.2 1.1691
7.4 1.2 0.5561
7.6 1.2 0.7547
7.8 1.2 1.6029
8 1.2 2.045
8.2 1.2 1.4856
8.4 1.2 0.5859
8.6 1.2 0.429
8.8 1.2 1.1463
9 1.2 1.8019
9.2 1.2 1.6358
9.4 1.2 0.9858
9.6 1.2 0.7179
9.8 1.2 1.0402
10 1.2 1.3348
-10 1.4 1.0789
-9.8 1.4 0.8095
-9.6 1.4 0.4393
-9.4 1.4 0.3198
-9.2 1.4 0.5516
-9 1.4 0.8936
-8.8 1.4 1.0256
-8.6 1.4 0.8554
-8.4 1.4 0.5576
-8.2 1.4 0.3662
-8 1.4 0.3837
-7.8 1.4 0.5625
-7.6 1.4 0.782
-7.4 1.4 0.9014
-7.2 1.4 0.8078
-7 1.4 0.5141
-6.8 1.4 0.2213
-6.6 1.4 0.1963
-6.4 1.4 0.5051
-6.2 1.4 0.8855
-6 1.4 0.9628
-5.8 1.4 0.6306
-5.6 1.4 0.1839
-5.4 1.4 0.0333
-5.2 1.4 0.2958
-5 1.4 0.6971
-4.8 1.4 0.8675
-4.6 1.4 0.6905
-4.4 1.4 0.3561
-4.2 1.4 0.1334
-4 1.4 0.1483
-3.8 1.4 0.3489
-3.6 1.4 0.5941
-3.4 1.4 0.7277
-3.2 1.4 0.638
-3 1.4 0.3472
-2.8 1.4 0.0604
-2.6 1.4 0.0382
-2.4 1.4 0.3416
-2.2 1.4 0.7158
-2 1.4 0.803
-1.8 1.4 0.505
-1.6 1.4 0.1026
-1.4 1.4 -0.0238
-1.2 1.4 0.2231
-1 1.4 0.5828
-0.8 1.4 0.7278
-0.6 1.4 0.5782
-0.4 1.4 0.3194
-0.2 1.4 0.1715
0 1.4 0.2042
0.2 1.4 0.3526
0.4 1.4 0.5224
0.6 1.4 0.6312
0.8 1.4 0.6046
1 1.4 0.4301
1.2 1.4 0.2275
1.4 1.4 0.1926
1.6 1.4 0.3988
1.8 1.4 0.6776
2 1.4 0.7622
2.2 1.4 0.5729
2.4 1.4 0.3143
2.6 1.4 0.2561
2.8 1.4 0.4417
3 1.4 0.6634
3.2 1.4 0.7137
3.4 1.4 0.6022
3.6 1.4 0.4953
3.8 1.4 0.497
4 1.4 0.5574
4.2 1.4 0.5891
4.4 1.4 0.5954
4.6 1.4 0.6334
4.8 1.4 0.6951
5 1.4 0.7023
5.2 1.4 0.6292
5.4 1.4 0.5646
5.6 1.4 0.6047
5.8 1.4 0.7173
6 1.4 0.7744
6.2 1.4 0.7216
6.4 1.4 0.6529
6.6 1.4 0.6803
6.8 1.4 0.7736
7 1.4 0.7971
7.2 1.4 0.7036
7.4 1.4 0.6183
7.6 1.4 0.6835
7.8 1.4 0.8578
8 1.4 0.9444
8.2 1.4 0.829
8.4 1.4 0.6301
8.6 1.4 0.5674
8.8 1.4 0.7085
9 1.4 0.9023
9.2 1.4 0.962
9.4 1.4 0.8604
9.6 1.4 0.7177
9.8 1.4 0.6444
10 1.4 0.6558
-10 1.6 0.9549
-9.8 1.6 0.8168
-9.6 1.6 0.6083
-9.4 1.6 0.5589
-9.2 1.6 0.7254
-9 1.6 0.9337
-8.8 1.6 0.9819
-8.6 1.6 0.8502
-8.4 1.6 0.6837
-8.2 1.6 0.6142
-8 1.6 0.655
-7.8 1.6 0.7531
-7.6 1.6 0.8648
-7.4 1.6 0.9422
-7.2 1.6 0.906
-7 1.6 0.7213
-6.8 1.6 0.5044
-6.6 1.6 0.4701
-6.4 1.6 0.7033
-6.2 1.6 1.0101
-6 1.6 1.075
-5.8 1.6 0.7962
-5.6 1.6 0.4217
-5.4 1.6 0.3064
-5.2 1.6 0.5467
-5 1.6 0.894
-4.8 1.6 1.0231
-4.6 1.6 0.8443
-4.4 1.6 0.5393
-4.2 1.6 0.3483
-4 1.6 0.3732
-3.8 1.6 0.5598
-3.6 1.6 0.7806
-3.4 1.6 0.8937
-3.2 1.6 0.7916
-3 1.6 0.4945
-2.8 1.6 0.2066
-2.6 1.6 0.1904
-2.4 1.6 0.5043
-2.2 1.6 0.8817
-2 1.6 0.9508
-1.8 1.6 0.6125
-1.6 1.6 0.1672
-1.4 1.6 0.0245
-1.2 1.6 0.2949
-1 1.6 0.6973
-0.8 1.6 0.8613
-0.6 1.6 0.6764
-0.4 1.6 0.3397
-0.2 1.6 0.1229
0 1.6 0.1468
0.2 1.6 0.3523
0.4 1.6 0.5943
0.6 1.6 0.7198
0.8 1.6 0.6246
1 1.6 0.3363
1.2 1.6 0.0581
1.4 1.6 0.0437
1.6 1.6 0.3478
1.8 1.6 0.7154
2 1.6 0.7949
2.2 1.6 0.4955
2.4 1.6 0.0996
2.6 1.6 -0.0175
2.8 1.6 0.234
3 1.6 0.59
3.2 1.6 0.7266
3.4 1.6 0.5718
3.6 1.6 0.316
3.8 1.6 0.1772
4 1.6 0.2177
4.2 1.6 0.3662
4.4 1.6 0.5288
4.6 1.6 0.6297
4.8 1.6 0.6019
5 1.6 0.4342
5.2 1.6 0.2411
5.4 1.6 0.2103
5.6 1.6 0.4121
5.8 1.6 0.682
6 1.6 0.7613
6.2 1.6 0.575
6.4 1.6 0.3257
6.6 1.6 0.275
6.8 1.6 0.4601
7 1.6 0.6738
7.2 1.6 0.7157
7.4 1.6 0.6027
7.6 1.6 0.5026
7.8 1.6 0.5137
8 1.6 0.5779
8.2 1.6 0.6045
8.4 1.6 0.6012
8.6 1.6 0.6333
8.8 1.6 0.6979
9 1.6 0.7141
9.2 1.6 0.6482
9.4 1.6 0.5826
9.6 1.6 0.6141
9.8 1.6 0.7178
10 1.6 0.773
-10 1.8 1.5607
-9.8 1.8 1.2568
-9.6 1.8 0.7056
-9.4 1.8 0.7227
-9.2 1.8 1.3185
-9 1.8 1.6764
-8.8 1.8 1.295
-8.6 1.8 0.6979
-8.4 1.8 0.7166
-8.2 1.8 1.339
-8 1.8 1.7225
-7.8 1.8 1.3601
-7.6 1.8 0.7811
-7.4 1.8 0.8106
-7.2 1.8 1.4148
-7 1.8 1.7416
-6.8 1.8 1.3126
-6.6 1.8 0.7139
-6.4 1.8 0.8052
-6.2 1.8 1.5198
-6 1.8 1.9158
-5.8 1.8 1.4398
-5.6 1.8 0.692
-5.4 1.8 0.6424
-5.2 1.8 1.3475
-5 1.8 1.8922
-4.8 1.8 1.6133
-4.6 1.8 0.9432
-4.4 1.8 0.767
-4.2 1.8 1.2243
-4 1.8 1.5976
-3.8 1.8 1.376
-3.6 1.8 0.9616
-3.4 1.8 1.0357
-3.2 1.8 1.5215
-3 1.8 1.6575
-2.8 1.8 1.1124
-2.6 1.8 0.5541
-2.4 1.8 0.7951
-2.2 1.8 1.6342
-2 1.8 2.0205
-1.8 1.8 1.4042
-1.6 1.8 0.4946
-1.4 1.8 0.3838
-1.2 1.8 1.164
-1 1.8 1.8446
-0.8 1.8 1.6421
-0.6 1.8 0.9232
-0.4 1.8 0.6114
-0.2 1.8 0.9526
0 1.8 1.3134
0.2 1.8 1.1794
0.4 1.8 0.8698
0.6 1.8 0.9762
0.8 1.8 1.397
1 1.8 1.4254
1.2 1.8 0.8144
1.4 1.8 0.2757
1.6 1.8 0.5943
1.8 1.8 1.4998
2 1.8 1.8889
2.2 1.8 1.2164
2.4 1.8 0.2417
2.6 1.8 0.1073
2.8 1.8 0.9165
3 1.8 1.6479
3.2 1.8 1.477
3.4 1.8 0.7531
3.6 1.8 0.4146
3.8 1.8 0.7351
4 1.8 1.0964
4.2 1.8 0.9782
4.4 1.8 0.6853
4.6 1.8 0.8027
4.8 1.8 1.2337
5 1.8 1.2765
5.2 1.8 0.6787
5.4 1.8 0.1407
5.6 1.8 0.445
5.8 1.8 1.337
6 1.8 1.7374
6.2 1.8 1.1085
6.4 1.8 0.1882
6.6 1.8 0.0805
6.8 1.8 0.8674
7 1.8 1.5476
7.2 1.8 1.3475
7.4 1.8 0.6566
7.6 1.8 0.4042
7.8 1.8 0.8059
8 1.8 1.1822
8.2 1.8 1.002
8.4 1.8 0.6259
8.6 1.8 0.7191
8.8 1.8 1.2217
9 1.8 1.3895
9.2 1.8 0.8774
9.4 1.8 0.3192
9.6 1.8 0.5161
9.8 1.8 1.3083
10 1.8 1.7108
-10 2 1.8069
-9.8 2 1.4407
-9.6 2 0.7145
-9.4 2 0.7677
-9.2 2 1.5749
-9 2 1.9572
-8.8 2 1.2779
-8.6 2 0.4205
-8.4 2 0.6168
-8.2 2 1.7098
-8 2 2.2859
-7.8 2 1.5654
-7.6 2 0.4861
-7.4 2 0.4707
-7.2 2 1.5265
-7 2 2.2505
-6.8 2 1.7287
-6.6 2 0.7409
-6.4 2 0.6551
-6.2 2 1.555
-6 2 2.1679
-5.8 2 1.6541
-5.6 2 0.7651
-5.4 2 0.7783
-5.2 2 1.7073
-5 2 2.2774
-4.8 2 1.6986
-4.6 2 0.7697
-4.4 2 0.779
-4.2 2 1.7219
-4 2 2.3088
-3.8 2 1.7514
-3.6 2 0.8522
-3.4 2 0.8828
-3.2 2 1.808
-3 2 2.3278
-2.8 2 1.6917
-2.6 2 0.7693
-2.4 2 0.8695
-2.2 2 1.9175
-2 2 2.5129
-1.8 2 1.8243
-1.6 2 0.7403
-1.4 2 0.6909
-1.2 2 1.732
-1 2 2.4874
-0.8 2 2.0064
-0.6 2 1.0006
-0.4 2 0.8147
-0.2 2 1.5963
0 2 2.1771
0.2 2 1.7612
0.4 2 1.0233
0.6 2 1.0937
0.8 2 1.8985
1 2 2.23
1.2 2 1.4825
1.4 2 0.6035
1.6 2 0.852
1.8 2 2.0201
2 2 2.6022
2.2 2 1.774
2.4 2 0.5327
2.6 2 0.4267
2.8 2 1.5439
3 2 2.4319
3.2 2 2.023
3.4 2 0.9669
3.6 2 0.6486
3.8 2 1.3194
4 2 1.891
4.2 2 1.5615
4.4 2 0.9241
4.6 2 1.0236
4.8 2 1.7645
5 2 1.9935
5.2 2 1.1852
5.4 2 0.327
5.6 2 0.6499
5.8 2 1.88
6 2 2.4638
6.2 2 1.5828
6.4 2 0.2821
6.6 2 0.1561
6.8 2 1.3011
7 2 2.2356
7.2 2 1.855
7.4 2 0.7952
7.6 2 0.4554
7.8 2 1.1107
8 2 1.684
8.2 2 1.3669
8.4 2 0.7418
8.6 2 0.851
8.8 2 1.6055
9 2 1.8545
9.2 2 1.0628
9.4 2 0.2038
9.6 2 0.5079
9.8 2 1.7212
10 2 2.3171
-10 2.2 1.1244
-9.8 2.2 1.0394
-9.6 2.2 0.7193
-9.4 2.2 0.7736
-9.2 2.2 1.1598
-9 2.2 1.2143
-8.8 2.2 0.675
-8.6 2.2 0.1938
-8.4 2.2 0.507
-8.2 2.2 1.3549
-8 2.2 1.6972
-7.8 2.2 1.0461
-7.6 2.2 0.1581
-7.4 2.2 0.1099
-7.2 2.2 0.9344
-7 2.2 1.6006
-6.8 2.2 1.3496
-6.6 2.2 0.6155
-6.4 2.2 0.3643
-6.2 2.2 0.8099
-6 2.2 1.2355
-5.8 2.2 1.0696
-5.6 2.2 0.6633
-5.4 2.2 0.7099
-5.2 2.2 1.1902
-5 2.2 1.378
-4.8 2.2 0.9102
-4.6 2.2 0.3826
-4.4 2.2 0.5723
-4.2 2.2 1.3282
-4 2.2 1.6982
-3.8 2.2 1.1862
-3.6 2.2 0.4447
-3.4 2.2 0.4348
-3.2 2.2 1.1589
-3 2.2 1.6709
-2.8 2.2 1.345
-2.6 2.2 0.6868
-2.4 2.2 0.6093
-2.2 2.2 1.1892
-2 2.2 1.6002
-1.8 2.2 1.282
-1.6 2.2 0.7118
-1.4 2.2 0.7215
-1.2 2.2 1.3274
-1 2.2 1.7039
-0.8 2.2 1.3331
-0.6 2.2 0.7288
-0.4 2.2 0.7284
-0.2 2.2 1.3355
0 2.2 1.7203
0.2 2.2 1.3739
0.4 2.2 0.811
0.6 2.2 0.8422
0.8 2.2 1.4313
1 2.2 1.7385
1.2 2.2 1.3016
1.4 2.2 0.7124
1.6 2.2 0.8216
1.8 2.2 1.546
2 2.2 1.9343
2.2 2.2 1.4389
2.4 2.2 0.6758
2.6 2.2 0.6271
2.8 2.2 1.3476
3 2.2 1.9077
3.2 2.2 1.63
3.4 2.2 0.9448
3.6 2.2 0.7494
3.8 2.2 1.199
4 2.2 1.5818
4.2 2.2 1.3775
4.4 2.2 0.9724
4.6 2.2 1.0387
4.8 2.2 1.5057
5 2.2 1.6273
5.2 2.2 1.0838
5.4 2.2 0.5408
5.6 2.2 0.7967
5.8 2.2 1.6367
6 2.2 2.0084
6.2 2.2 1.3742
6.4 2.2 0.4583
6.6 2.2 0.3577
6.8 2.2 1.1551
7 2.2 1.8444
7.2 2.2 1.6344
7.4 2.2 0.8978
7.6 2.2 0.5734
7.8 2.2 0.9177
8 2.2 1.2944
8.2 2.2 1.175
8.4 2.2 0.8661
8.6 2.2 0.9584
8.8 2.2 1.3629
9 2.2 1.3871
9.2 2.2 0.7877
9.4 2.2 0.2665
9.6 2.2 0.5935
9.8 2.2 1.4913
10 2.2 1.8637
-10 2.4 0.3603
-9.8 2.4 0.6013
-9.6 2.4 0.804
-9.4 2.4 0.841
-9.2 2.4 0.6691
-9 2.4 0.3682
-8.8 2.4 0.1467
-8.6 2.4 0.2117
-8.4 2.4 0.5533
-8.2 2.4 0.8819
-8 2.4 0.8674
-7.8 2.4 0.4824
-7.6 2.4 0.068
-7.4 2.4 0.0089
-7.2 2.4 0.346
