x y potential
5.6 -2 0.5927
5.8 -2 0.5217
6 -2 0.4752
6.2 -2 0.4919
6.4 -2 0.5509
6.6 -2 0.602
6.8 -2 0.6158
7 -2 0.6044
7.2 -2 0.5993
7.4 -2 0.6138
7.6 -2 0.6309
7.8 -2 0.6282
8 -2 0.6086
8.2 -2 0.6037
8.4 -2 0.6401
8.6 -2 0.7043
8.8 -2 0.745
9 -2 0.7191
9.2 -2 0.6388
9.4 -2 0.5733
9.6 -2 0.5922
9.8 -2 0.6985
10 -2 0.8133
-10 -1.8 0.6028
-9.8 -1.8 0.6045
-9.6 -1.8 0.6568
-9.4 -1.8 0.7302
-9.2 -1.8 0.763
-9 -1.8 0.7171
-8.8 -1.8 0.6225
-8.6 -1.8 0.5621
-8.4 -1.8 0.6021
-8.2 -1.8 0.7265
-8 -1.8 0.8385
-7.8 -1.8 0.8375
-7.6 -1.8 0.7106
-7.4 -1.8 0.5552
-7.2 -1.8 0.505
-7 -1.8 0.6148
-6.8 -1.8 0.8039
-6.6 -1.8 0.9139
-6.4 -1.8 0.8407
-6.2 -1.8 0.6297
-6 -1.8 0.4486
-5.8 -1.8 0.4514
-5.6 -1.8 0.6441
-5.4 -1.8 0.8701
-5.2 -1.8 0.9338
-5 -1.8 0.7663
-4.8 -1.8 0.4912
-4.6 -1.8 0.3298
-4.4 -1.8 0.4173
-4.2 -1.8 0.6842
-4 -1.8 0.9057
-3.8 -1.8 0.886
-3.6 -1.8 0.6245
-3.4 -1.8 0.3239
-3.2 -1.8 0.2266
-3 -1.8 0.4117
-2.8 -1.8 0.7237
-2.6 -1.8 0.8963
-2.4 -1.8 0.7728
-2.2 -1.8 0.4403
-2 -1.8 0.1621
-1.8 -1.8 0.1616
-1.6 -1.8 0.4346
-1.4 -1.8 0.7496
-1.2 -1.8 0.8364
-1 -1.8 0.6112
-0.8 -1.8 0.2485
-0.6 -1.8 0.0384
-0.4 -1.8 0.1471
-0.2 -1.8 0.4781
0 -1.8 0.7508
0.2 -1.8 0.732
0.4 -1.8 0.4296
0.6 -1.8 0.0855
0.8 -1.8 -0.024
1 -1.8 0.1835
1.2 -1.8 0.5294
1.4 -1.8 0.7226
1.6 -1.8 0.6007
1.8 -1.8 0.2619
2 -1.8 -0.0181
2.2 -1.8 -0.0152
2.4 -1.8 0.2601
2.6 -1.8 0.5748
2.8 -1.8 0.6686
3 -1.8 0.4675
3.2 -1.8 0.1405
3.4 -1.8 -0.0441
3.6 -1.8 0.0593
3.8 -1.8 0.3583
4 -1.8 0.6045
4.2 -1.8 0.6006
4.4 -1.8 0.3601
4.6 -1.8 0.0885
4.8 -1.8 0.009
5 -1.8 0.1808
5.2 -1.8 0.4574
5.4 -1.8 0.6147
5.6 -1.8 0.5362
5.8 -1.8 0.3023
6 -1.8 0.1146
6.2 -1.8 0.1266
6.4 -1.8 0.3223
6.6 -1.8 0.5392
6.8 -1.8 0.6094
7 -1.8 0.4944
7.2 -1.8 0.3076
7.4 -1.8 0.2109
7.6 -1.8 0.281
7.8 -1.8 0.4547
8 -1.8 0.5927
8.2 -1.8 0.5983
8.4 -1.8 0.4904
8.6 -1.8 0.3761
8.8 -1.8 0.3544
9 -1.8 0.4378
9.2 -1.8 0.5539
9.4 -1.8 0.6158
9.6 -1.8 0.594
9.8 -1.8 0.531
10 -1.8 0.4931
-10 -1.6 0.6057
-9.8 -1.6 0.5879
-9.6 -1.6 0.4788
-9.4 -1.6 0.3846
-9.2 -1.6 0.3853
-9 -1.6 0.4742
-8.8 -1.6 0.5759
-8.6 -1.6 0.6178
-8.4 -1.6 0.5886
-8.2 -1.6 0.5357
-8 -1.6 0.5147
-7.8 -1.6 0.5404
-7.6 -1.6 0.5842
-7.4 -1.6 0.6104
-7.2 -1.6 0.6126
-7 -1.6 0.613
-6.8 -1.6 0.6308
-6.6 -1.6 0.6567
-6.4 -1.6 0.6621
-6.2 -1.6 0.6343
-6 -1.6 0.5994
-5.8 -1.6 0.6029
-5.6 -1.6 0.6636
-5.4 -1.6 0.7444
-5.2 -1.6 0.7766
-5 -1.6 0.7224
-4.8 -1.6 0.6184
-4.6 -1.6 0.5552
-4.4 -1.6 0.6009
-4.2 -1.6 0.7342
-4 -1.6 0.8499
-3.8 -1.6 0.8439
-3.6 -1.6 0.707
-3.4 -1.6 0.5449
-3.2 -1.6 0.4965
-3 -1.6 0.6145
-2.8 -1.6 0.8106
-2.6 -1.6 0.9199
-2.4 -1.6 0.8384
-2.2 -1.6 0.6183
-2 -1.6 0.4347
-1.8 -1.6 0.4431
-1.6 -1.6 0.6444
-1.4 -1.6 0.8739
-1.2 -1.6 0.9327
-1 -1.6 0.7557
-0.8 -1.6 0.4745
-0.6 -1.6 0.3152
-0.4 -1.6 0.4108
-0.2 -1.6 0.6844
0 -1.6 0.9052
0.2 -1.6 0.8776
0.4 -1.6 0.6077
0.6 -1.6 0.3053
0.8 -1.6 0.2141
1 -1.6 0.4077
1.2 -1.6 0.723
1.4 -1.6 0.8908
1.6 -1.6 0.7585
1.8 -1.6 0.4208
2 -1.6 0.1455
2.2 -1.6 0.1534
2.4 -1.6 0.4331
2.6 -1.6 0.7471
2.8 -1.6 0.8264
3 -1.6 0.5937
3.2 -1.6 0.2303
3.4 -1.6 0.0269
3.6 -1.6 0.1442
3.8 -1.6 0.4784
4 -1.6 0.7462
4.2 -1.6 0.7191
4.4 -1.6 0.4125
4.6 -1.6 0.0723
4.8 -1.6 -0.0283
5 -1.6 0.1858
5.2 -1.6 0.5304
5.4 -1.6 0.7161
5.6 -1.6 0.5874
5.8 -1.6 0.2489
6 -1.6 -0.0236
6.2 -1.6 -0.0119
6.4 -1.6 0.2661
6.6 -1.6 0.5757
6.8 -1.6 0.6613
7 -1.6 0.4567
7.2 -1.6 0.1344
7.4 -1.6 -0.0408
7.6 -1.6 0.069
7.8 -1.6 0.3663
8 -1.6 0.6046
8.2 -1.6 0.5941
8.4 -1.6 0.3545
8.6 -1.6 0.091
8.8 -1.6 0.0203
9 -1.6 0.1944
9.2 -1.6 0.4653
9.4 -1.6 0.6141
9.6 -1.6 0.5324
9.8 -1.6 0.3036
10 -1.6 0.1254
-10 -1.4 0.6195
-9.8 -1.4 0.5622
-9.6 -1.4 0.3068
-9.4 -1.4 0.0709
-9.2 -1.4 0.0476
-9 -1.4 0.2494
-8.8 -1.4 0.507
-8.6 -1.4 0.615
-8.4 -1.4 0.5002
-8.2 -1.4 0.2736
-8 -1.4 0.1297
-7.8 -1.4 0.1845
-7.6 -1.4 0.387
-7.4 -1.4 0.5718
-7.2 -1.4 0.6004
-7 -1.4 0.4707
-6.8 -1.4 0.3073
-6.6 -1.4 0.2508
-6.4 -1.4 0.3434
-6.2 -1.4 0.5044
-6 -1.4 0.6079
-5.8 -1.4 0.5883
-5.6 -1.4 0.4858
-5.4 -1.4 0.401
-5.2 -1.4 0.4058
-5 -1.4 0.4899
-4.8 -1.4 0.5821
-4.6 -1.4 0.6179
-4.4 -1.4 0.5911
-4.2 -1.4 0.5472
-4 -1.4 0.5336
-3.8 -1.4 0.5587
-3.6 -1.4 0.5941
-3.4 -1.4 0.6113
-3.2 -1.4 0.6113
-3 -1.4 0.618
-2.8 -1.4 0.6448
-2.6 -1.4 0.6744
-2.4 -1.4 0.6746
-2.2 -1.4 0.6369
-2 -1.4 0.5955
-1.8 -1.4 0.6012
-1.6 -1.4 0.6705
-1.4 -1.4 0.7583
-1.2 -1.4 0.7896
-1 -1.4 0.7268
-0.8 -1.4 0.6135
-0.6 -1.4 0.5479
-0.4 -1.4 0.5997
-0.2 -1.4 0.7416
0 -1.4 0.8607
0.2 -1.4 0.8493
0.4 -1.4 0.7026
0.6 -1.4 0.5341
0.8 -1.4 0.4878
1 -1.4 0.6141
1.2 -1.4 0.8169
1.4 -1.4 0.9251
1.6 -1.4 0.8352
1.8 -1.4 0.6062
2 -1.4 0.4204
2.2 -1.4 0.4349
2.4 -1.4 0.6446
2.6 -1.4 0.8772
2.8 -1.4 0.9307
3 -1.4 0.7443
3.2 -1.4 0.4573
3.4 -1.4 0.3005
3.6 -1.4 0.4045
3.8 -1.4 0.6846
4 -1.4 0.9042
4.2 -1.4 0.8685
4.4 -1.4 0.5904
4.6 -1.4 0.2868
4.8 -1.4 0.202
5 -1.4 0.404
5.2 -1.4 0.7222
5.4 -1.4 0.8848
5.6 -1.4 0.7438
5.8 -1.4 0.4013
6 -1.4 0.1293
6.2 -1.4 0.1458
6.4 -1.4 0.4318
6.6 -1.4 0.7445
6.8 -1.4 0.816
7 -1.4 0.5762
7.2 -1.4 0.2124
7.4 -1.4 0.0162
7.6 -1.4 0.142
7.8 -1.4 0.4788
8 -1.4 0.7414
8.2 -1.4 0.7062
8.4 -1.4 0.3957
8.6 -1.4 0.0598
8.8 -1.4 -0.0317
9 -1.4 0.1885
9.2 -1.4 0.5315
9.4 -1.4 0.7096
9.6 -1.4 0.5743
9.8 -1.4 0.2365
10 -1.4 -0.0281
-10 -1.2 0.7503
-9.8 -1.2 0.6572
-9.6 -1.2 0.3216
-9.4 -1.2 0.0143
-9.2 -1.2 -0.0184
-9 -1.2 0.2423
-8.8 -1.2 0.5744
-8.6 -1.2 0.7005
-8.4 -1.2 0.5163
-8.2 -1.2 0.1737
-8 -1.2 -0.0477
-7.8 -1.2 0.0278
-7.6 -1.2 0.3302
-7.4 -1.2 0.606
-7.2 -1.2 0.6303
-7 -1.2 0.3895
-6.8 -1.2 0.0869
-6.6 -1.2 -0.0295
-6.4 -1.2 0.1296
-6.2 -1.2 0.4269
-6 -1.2 0.6186
-5.8 -1.2 0.5561
-5.6 -1.2 0.3037
-5.4 -1.2 0.077
-5.2 -1.2 0.0614
-5 -1.2 0.2632
-4.8 -1.2 0.5135
-4.6 -1.2 0.6136
-4.4 -1.2 0.4977
-4.2 -1.2 0.2781
-4 -1.2 0.1436
-3.8 -1.2 0.2024
-3.6 -1.2 0.4004
-3.4 -1.2 0.5763
-3.2 -1.2 0.5996
-3 -1.2 0.4731
-2.8 -1.2 0.3189
-2.6 -1.2 0.2699
-2.4 -1.2 0.3618
-2.2 -1.2 0.5148
-2 -1.2 0.6099
-1.8 -1.2 0.5889
-1.6 -1.2 0.4933
-1.4 -1.2 0.4177
-1.2 -1.2 0.4262
-1 -1.2 0.5051
-0.8 -1.2 0.5877
-0.6 -1.2 0.6177
-0.4 -1.2 0.5939
-0.2 -1.2 0.559
0 -1.2 0.5525
0.2 -1.2 0.5765
0.4 -1.2 0.6033
0.6 -1.2 0.6116
0.8 -1.2 0.6098
1 -1.2 0.6231
1.2 -1.2 0.6589
1.4 -1.2 0.6918
1.6 -1.2 0.6863
1.8 -1.2 0.6386
2 -1.2 0.591
2.2 -1.2 0.5994
2.4 -1.2 0.6773
2.6 -1.2 0.7719
2.8 -1.2 0.8017
3 -1.2 0.7301
3.2 -1.2 0.6078
3.4 -1.2 0.5403
3.6 -1.2 0.5984
3.8 -1.2 0.7489
4 -1.2 0.8709
4.2 -1.2 0.8538
4.4 -1.2 0.6971
4.6 -1.2 0.5226
4.8 -1.2 0.4789
5 -1.2 0.6136
5.2 -1.2 0.8228
5.4 -1.2 0.9295
5.6 -1.2 0.8309
5.8 -1.2 0.5932
6 -1.2 0.4059
6.2 -1.2 0.4267
6.4 -1.2 0.6447
6.6 -1.2 0.8801
6.8 -1.2 0.9279
7 -1.2 0.7321
7.2 -1.2 0.4397
7.4 -1.2 0.2859
7.6 -1.2 0.3983
7.8 -1.2 0.6846
8 -1.2 0.9025
8.2 -1.2 0.8586
8.4 -1.2 0.5727
8.6 -1.2 0.2682
8.8 -1.2 0.1902
9 -1.2 0.4004
9.2 -1.2 0.7212
9.4 -1.2 0.8783
9.6 -1.2 0.7286
9.8 -1.2 0.3817
10 -1.2 0.1136
-10 -1 0.9111
-9.8 -1 0.8141
-9.6 -1 0.5004
-9.4 -1 0.2174
-9.2 -1 0.1929
-9 -1 0.4441
-8.8 -1 0.7584
-8.6 -1 0.866
-8.4 -1 0.6647
-8.2 -1 0.3076
-8 -1 0.0798
-7.8 -1 0.1626
-7.6 -1 0.4817
-7.4 -1 0.7663
-7.2 -1 0.772
-7 -1 0.4843
-6.8 -1 0.1313
-6.6 -1 -0.0038
-6.4 -1 0.1829
-6.2 -1 0.5298
-6 -1 0.744
-5.8 -1 0.6433
-5.6 -1 0.306
-5.4 -1 0.0049
-5.2 -1 -0.0187
-5 -1 0.2464
-4.8 -1 0.5748
-4.6 -1 0.6928
-4.4 -1 0.5036
-4.2 -1 0.1639
-4 -1 -0.0486
-3.8 -1 0.0345
-3.6 -1 0.3369
-3.4 -1 0.6058
-3.2 -1 0.6227
-3 -1 0.3809
-2.8 -1 0.0852
-2.6 -1 -0.0219
-2.4 -1 0.1413
-2.2 -1 0.4344
-2 -1 0.6176
-1.8 -1 0.5504
-1.6 -1 0.3016
-1.4 -1 0.084
-1.2 -1 0.0758
-1 -1 0.2772
-0.8 -1 0.52
-0.6 -1 0.6124
-0.4 -1 0.4957
-0.2 -1 0.2833
0 -1 0.1582
0.2 -1 0.2207
0.4 -1 0.4137
0.6 -1 0.5806
0.8 -1 0.5989
1 -1 0.476
1.2 -1 0.3311
1.4 -1 0.2892
1.6 -1 0.3801
1.8 -1 0.5249
2 -1 0.6117
2.2 -1 0.5897
2.4 -1 0.5013
2.6 -1 0.4349
2.8 -1 0.4465
3 -1 0.5199
3.2 -1 0.5928
3.4 -1 0.6174
3.6 -1 0.5969
3.8 -1 0.571
4 -1 0.5713
4.2 -1 0.5938
4.4 -1 0.6118
4.6 -1 0.6113
4.8 -1 0.6082
5 -1 0.6283
5.2 -1 0.673
5.4 -1 0.7086
5.6 -1 0.6971
5.8 -1 0.6394
6 -1 0.5861
6.2 -1 0.5975
6.4 -1 0.6842
6.6 -1 0.7851
6.8 -1 0.8131
7 -1 0.7325
7.2 -1 0.6013
7.4 -1 0.5323
7.6 -1 0.597
7.8 -1 0.756
8 -1 0.8805
8.2 -1 0.8573
8.4 -1 0.6907
8.6 -1 0.5106
8.8 -1 0.4699
9 -1 0.6131
9.2 -1 0.8284
9.4 -1 0.9331
9.6 -1 0.8257
9.8 -1 0.5796
10 -1 0.3911
-10 -0.8 0.8978
-9.8 -0.8 0.841
-9.6 -0.8 0.6509
-9.4 -0.8 0.4782
-9.2 -0.8 0.4709
-9 -0.8 0.6451
-8.8 -0.8 0.8611
-8.6 -0.8 0.9329
-8.4 -0.8 0.7852
-8.2 -0.8 0.5255
-8 -0.8 0.3626
-7.8 -0.8 0.4342
-7.6 -0.8 0.6854
-7.4 -0.8 0.9059
-7.2 -0.8 0.9011
-7 -0.8 0.658
-6.8 -0.8 0.364
-6.6 -0.8 0.2564
-6.4 -0.8 0.424
-6.2 -0.8 0.727
-6 -0.8 0.9073
-5.8 -0.8 0.8015
-5.6 -0.8 0.4814
-5.4 -0.8 0.1998
-5.2 -0.8 0.1832
-5 -0.8 0.4419
-4.8 -0.8 0.7565
-4.6 -0.8 0.8573
-4.4 -0.8 0.6478
-4.2 -0.8 0.2884
-4 -0.8 0.0663
-3.8 -0.8 0.1579
-3.6 -0.8 0.4813
-3.4 -0.8 0.7622
-3.2 -0.8 0.7596
-3 -0.8 0.4664
-2.8 -0.8 0.1159
-2.6 -0.8 -0.0107
-2.4 -0.8 0.1833
-2.2 -0.8 0.5303
-2 -0.8 0.7377
-1.8 -0.8 0.6295
-1.6 -0.8 0.291
-1.4 -0.8 -0.0035
-1.2 -0.8 -0.0182
-1 -0.8 0.2509
-0.8 -0.8 0.5754
-0.6 -0.8 0.6852
-0.4 -0.8 0.4913
-0.2 -0.8 0.155
0 -0.8 -0.0485
0.2 -0.8 0.0418
0.4 -0.8 0.344
0.6 -0.8 0.6057
0.8 -0.8 0.6153
1 -0.8 0.373
1.2 -0.8 0.0845
1.4 -0.8 -0.0133
1.6 -0.8 0.1535
1.8 -0.8 0.442
2 -0.8 0.6168
2.2 -0.8 0.5451
2.4 -0.8 0.3002
2.6 -0.8 0.092
2.8 -0.8 0.0909
3 -0.8 0.2914
3.2 -0.8 0.5264
3.4 -0.8 0.6113
3.6 -0.8 0.4943
3.8 -0.8 0.2894
4 -0.8 0.1735
4.2 -0.8 0.2392
4.4 -0.8 0.4269
4.6 -0.8 0.5847
4.8 -0.8 0.5984
5 -0.8 0.4794
5.2 -0.8 0.3439
5.4 -0.8 0.3089
5.6 -0.8 0.3982
5.8 -0.8 0.5345
6 -0.8 0.6133
6.2 -0.8 0.5907
6.4 -0.8 0.5097
6.6 -0.8 0.4523
6.8 -0.8 0.4667
7 -0.8 0.5341
7.2 -0.8 0.5973
7.4 -0.8 0.6168
7.6 -0.8 0.6
7.8 -0.8 0.5833
8 -0.8 0.5901
8.2 -0.8 0.6105
8.4 -0.8 0.6194
8.6 -0.8 0.6104
8.8 -0.8 0.6064
9 -0.8 0.6336
9.2 -0.8 0.687
9.4 -0.8 0.7249
9.6 -0.8 0.7071
9.8 -0.8 0.6394
10 -0.8 0.5807
-10 -0.6 0.6151
-9.8 -0.6 0.6307
-9.6 -0.6 0.6252
-9.4 -0.6 0.6062
-9.2 -0.6 0.6066
-9 -0.6 0.6486
-8.8 -0.6 0.7121
-8.6 -0.6 0.7444
-8.4 -0.6 0.7082
-8.2 -0.6 0.6258
-8 -0.6 0.5702
-7.8 -0.6 0.6042
-7.6 -0.6 0.7177
-7.4 -0.6 0.8237
-7.2 -0.6 0.8274
-7 -0.6 0.7123
-6.8 -0.6 0.5664
-6.6 -0.6 0.5159
-6.4 -0.6 0.6166
-6.2 -0.6 0.7964
-6 -0.6 0.9055
-5.8 -0.6 0.8409
-5.6 -0.6 0.6413
-5.4 -0.6 0.4651
-5.2 -0.6 0.4628
-5 -0.6 0.6456
-4.8 -0.6 0.8659
-4.6 -0.6 0.9336
-4.4 -0.6 0.7765
-4.2 -0.6 0.5099
-4 -0.6 0.3481
-3.8 -0.6 0.4275
-3.6 -0.6 0.686
-3.4 -0.6 0.9066
-3.2 -0.6 0.8944
-3 -0.6 0.6425
-2.8 -0.6 0.3456
-2.6 -0.6 0.2434
-2.4 -0.6 0.4196
-2.2 -0.6 0.7268
-2 -0.6 0.9029
-1.8 -0.6 0.7883
-1.6 -0.6 0.4622
-1.4 -0.6 0.1825
-1.2 -0.6 0.174
-1 -0.6 0.4399
-0.8 -0.6 0.7545
-0.6 -0.6 0.8481
-0.4 -0.6 0.6306
-0.2 -0.6 0.2695
0 -0.6 0.0535
0.2 -0.6 0.1538
0.4 -0.6 0.4811
0.6 -0.6 0.7578
0.8 -0.6 0.7469
1 -0.6 0.4487
1.2 -0.6 0.1012
1.4 -0.6 -0.0168
1.6 -0.6 0.1843
1.8 -0.6 0.531
2 -0.6 0.7313
2.2 -0.6 0.6157
2.4 -0.6 0.2765
2.6 -0.6 -0.0111
2.8 -0.6 -0.0168
3 -0.6 0.256
3.2 -0.6 0.576
3.4 -0.6 0.6776
3.6 -0.6 0.4794
3.8 -0.6 0.147
4 -0.6 -0.0474
4.2 -0.6 0.0499
4.4 -0.6 0.3513
4.6 -0.6 0.6056
4.8 -0.6 0.6082
5 -0.6 0.3658
5.2 -0.6 0.0849
5.4 -0.6 -0.0039
5.6 -0.6 0.1662
5.8 -0.6 0.4496
6 -0.6 0.616
6.2 -0.6 0.5403
6.4 -0.6 0.2997
6.6 -0.6 0.101
6.8 -0.6 0.1067
7 -0.6 0.3058
7.2 -0.6 0.5327
7.4 -0.6 0.6103
7.6 -0.6 0.4933
7.8 -0.6 0.2963
8 -0.6 0.1894
8.2 -0.6 0.2579
8.4 -0.6 0.4399
8.6 -0.6 0.5887
8.8 -0.6 0.598
9 -0.6 0.4834
9.2 -0.6 0.3574
9.4 -0.6 0.3288
9.6 -0.6 0.4162
9.8 -0.6 0.5437
10 -0.6 0.6146
-10 -0.4 0.2091
-9.8 -0.4 0.3025
-9.6 -0.4 0.4808
-9.4 -0.4 0.603
-9.2 -0.4 0.5869
-9 -0.4 0.4694
-8.8 -0.4 0.3636
-8.6 -0.4 0.3595
-8.4 -0.4 0.4545
-8.2 -0.4 0.568
-8 -0.4 0.6175
-7.8 -0.4 0.585
-7.6 -0.4 0.521
-7.4 -0.4 0.4905
-7.2 -0.4 0.5167
-7 -0.4 0.5708
-6.8 -0.4 0.6086
-6.6 -0.4 0.614
-6.4 -0.4 0.6068
-6.2 -0.4 0.613
-6 -0.4 0.6336
-5.8 -0.4 0.6449
-5.6 -0.4 0.6296
-5.4 -0.4 0.6035
-5.2 -0.4 0.6052
-5 -0.4 0.6554
-4.8 -0.4 0.7266
-4.6 -0.4 0.7589
-4.4 -0.4 0.7147
-4.2 -0.4 0.6227
-4 -0.4 0.5638
-3.8 -0.4 0.6032
-3.6 -0.4 0.7255
-3.4 -0.4 0.8357
-3.2 -0.4 0.8349
-3 -0.4 0.71
-2.8 -0.4 0.5569
-2.6 -0.4 0.5077
-2.4 -0.4 0.6164
-2.2 -0.4 0.8035
-2 -0.4 0.9123
-1.8 -0.4 0.8398
-1.6 -0.4 0.6309
-1.4 -0.4 0.4516
-1.2 -0.4 0.4546
-1 -0.4 0.6461
-0.8 -0.4 0.8704
-0.6 -0.4 0.9335
-0.4 -0.4 0.767
-0.2 -0.4 0.4937
0 -0.4 0.3336
0.2 -0.4 0.4209
0.4 -0.4 0.6865
0.6 -0.4 0.9068
0.8 -0.4 0.8869
1 -0.4 0.6263
1.2 -0.4 0.3272
1.4 -0.4 0.2306
1.6 -0.4 0.4154
1.8 -0.4 0.7263
2 -0.4 0.898
2.2 -0.4 0.7746
2.4 -0.4 0.4428
2.6 -0.4 0.1655
2.8 -0.4 0.1653
3 -0.4 0.4381
3.2 -0.4 0.7522
3.4 -0.4 0.8385
3.6 -0.4 0.6133
3.8 -0.4 0.2509
4 -0.4 0.0412
4.2 -0.4 0.1502
4.4 -0.4 0.4811
4.6 -0.4 0.7533
4.8 -0.4 0.7341
5 -0.4 0.4313
5.2 -0.4 0.0871
5.4 -0.4 -0.0221
5.6 -0.4 0.1858
5.8 -0.4 0.5318
6 -0.4 0.7248
6.2 -0.4 0.6022
6.4 -0.4 0.2626
6.6 -0.4 -0.0177
6.8 -0.4 -0.0145
7 -0.4 0.2614
7.2 -0.4 0.5766
7.4 -0.4 0.6701
7.6 -0.4 0.468
7.8 -0.4 0.1398
8 -0.4 -0.0453
8.2 -0.4 0.0587
8.4 -0.4 0.3589
8.6 -0.4 0.6056
8.8 -0.4 0.6013
9 -0.4 0.3593
9.2 -0.4 0.0862
9.4 -0.4 0.0064
9.6 -0.4 0.1793
9.8 -0.4 0.4574
10 -0.4 0.6153
-10 -0.2 -0.0433
-9.8 -0.2 0.1071
-9.6 -0.2 0.4129
-9.4 -0.2 0.6217
-9.2 -0.2 0.569
-9 -0.2 0.3093
-8.8 -0.2 0.0631
-8.6 -0.2 0.0318
-8.4 -0.2 0.2344
-8.2 -0.2 0.5005
-8 -0.2 0.6168
-7.8 -0.2 0.5025
-7.6 -0.2 0.2672
-7.4 -0.2 0.1125
-7.2 -0.2 0.1632
-7 -0.2 0.3717
-6.8 -0.2 0.5669
-6.6 -0.2 0.6012
-6.4 -0.2 0.467
-6.2 -0.2 0.2923
-6 -0.2 0.2272
-5.8 -0.2 0.321
-5.6 -0.2 0.4919
-5.4 -0.2 0.6054
-5.2 -0.2 0.5871
-5 -0.2 0.4758
-4.8 -0.2 0.3795
-4.6 -0.2 0.3799
-4.4 -0.2 0.4706
-4.2 -0.2 0.5747
-4 -0.2 0.6178
-3.8 -0.2 0.5874
-3.6 -0.2 0.5321
-3.4 -0.2 0.5094
-3.2 -0.2 0.5355
-3 -0.2 0.5816
-2.8 -0.2 0.6102
-2.6 -0.2 0.6129
-2.4 -0.2 0.6116
-2.2 -0.2 0.627
-2 -0.2 0.6518
-1.8 -0.2 0.6583
-1.6 -0.2 0.6331
-1.4 -0.2 0.6002
-1.2 -0.2 0.6037
-1 -0.2 0.6623
-0.8 -0.2 0.7409
-0.6 -0.2 0.7727
-0.4 -0.2 0.7202
-0.2 -0.2 0.6188
0 -0.2 0.557
0.2 -0.2 0.6021
0.4 -0.2 0.7332
0.6 -0.2 0.8473
0.8 -0.2 0.8415
1 -0.2 0.7067
1.2 -0.2 0.5469
1.4 -0.2 0.4992
1.6 -0.2 0.6161
1.8 -0.2 0.8102
2 -0.2 0.9185
2.2 -0.2 0.8377
2.4 -0.2 0.6196
2.6 -0.2 0.4378
2.8 -0.2 0.4465
3 -0.2 0.6465
3.2 -0.2 0.8743
3.4 -0.2 0.9325
3.6 -0.2 0.7565
3.8 -0.2 0.4771
4 -0.2 0.319
4.2 -0.2 0.4145
4.4 -0.2 0.6868
4.6 -0.2 0.9064
4.8 -0.2 0.8786
5 -0.2 0.6097
5.2 -0.2 0.3086
5.4 -0.2 0.2181
5.6 -0.2 0.4114
5.8 -0.2 0.7257
6 -0.2 0.8926
6.2 -0.2 0.7603
6.4 -0.2 0.4233
6.6 -0.2 0.1489
6.8 -0.2 0.1571
7 -0.2 0.4365
7.2 -0.2 0.7498
7.4 -0.2 0.8285
7.6 -0.2 0.5958
7.8 -0.2 0.2326
8 -0.2 0.0297
8.2 -0.2 0.1473
8.4 -0.2 0.4813
8.6 -0.2 0.7487
8.8 -0.2 0.7212
9 -0.2 0.4141
9.2 -0.2 0.0737
9.4 -0.2 -0.0266
9.6 -0.2 0.1879
9.8 -0.2 0.5327
10 -0.2 0.7183
-10 0 0.0151
-9.8 0 0.1866
-9.6 0 0.5319
-9.4 0 0.7588
-9.2 0 0.6731
-9 0 0.3391
-8.8 0 0.0259
-8.6 0 -0.0157
-8.4 0 0.2406
-8.2 0 0.5763
-8 0 0.7102
-7.8 0 0.5305
-7.6 0 0.1846
-7.4 0 -0.0459
-7.2 0 0.0223
-7 0 0.3249
-6.8 0 0.6079
-6.6 0 0.6394
-6.4 0 0.3987
-6.2 0 0.0883
-6 0 -0.0378
-5.8 0 0.1176
-5.6 0 0.42
-5.4 0 0.6205
-5.2 0 0.5624
-5 0 0.3053
-4.8 0 0.068
-4.6 0 0.0447
-4.4 0 0.2478
-4.2 0 0.5069
-4 0 0.6153
-3.8 0 0.4993
-3.6 0 0.2707
-3.4 0 0.1255
-3.2 0 0.1808
-3 0 0.3851
-2.8 0 0.5715
-2.6 0 0.6002
-2.4 0 0.4687
-2.2 0 0.3031
-2 0 0.2457
-1.8 0 0.3394
-1.6 0 0.5027
-1.4 0 0.6077
-1.2 0 0.5875
-1 0 0.4828
-0.8 0 0.3959
-0.6 0 0.4004
-0.4 0 0.4864
-0.2 0 0.581
0 0 0.6179
0.2 0 0.59
0.4 0 0.5436
0.6 0 0.5283
0.8 0 0.5539
1 0 0.5916
1.2 0 0.6112
1.4 0 0.6117
1.6 0 0.6167
1.8 0 0.6411
2 0 0.6696
2.2 0 0.671
2.4 0 0.6358
2.6 0 0.5964
2.8 0 0.6021
3 0 0.6693
3.2 0 0.755
3.4 0 0.7859
3.6 0 0.7248
3.8 0 0.6141
4 0 0.5499
4.2 0 0.601
4.4 0 0.7408
4.6 0 0.8582
4.8 0 0.8471
5 0 0.7024
5.2 0 0.5361
5.4 0 0.4906
5.6 0 0.6158
5.8 0 0.8167
6 0 0.9238
6.2 0 0.8346
6.4 0 0.6076
6.6 0 0.4236
6.8 0 0.4383
7 0 0.6468
7.2 0 0.8778
7.4 0 0.9307
7.6 0 0.7453
7.8 0 0.46
8 0 0.3044
8.2 0 0.4081
8.4 0 0.687
8.6 0 0.9055
8.8 0 0.8696
9 0 0.5925
9.2 0 0.2901
9.4 0 0.206
9.6 0 0.4076
9.8 0 0.7249
10 0 0.8867
-10 0.2 0.2869
-9.8 0.2 0.4369
-9.6 0.2 0.7294
-9.4 0.2 0.9156
