0.0134492	17.7026	1.468	0.6
0.0137043	17.5381	1.4725	0.6
0.0139607	17.6811	1.477	0.6
0.0142183	17.5023	1.4815	0.6
0.0144771	17.277	1.486	0.6
0.0147374	17.2019	1.4905	0.6
0.0149992	17.1912	1.495	0.6
0.0152621	17.0517	1.4995	0.6
0.0155263	17.0875	1.504	0.6
0.0157921	16.973	1.5085	0.6
0.0160595	16.7799	1.513	0.6
0.0163281	16.7263	1.5175	0.6
0.0165972	16.5296	1.522	0.6
0.0168679	16.644	1.5265	0.6
0.0171413	16.4938	1.531	0.6
0.0174156	16.458	1.5355	0.6
0.0176902	16.2935	1.54	0.6
0.0179671	16.222	1.5445	0.6
0.0182459	16.1576	1.549	0.6
0.0185254	15.9323	1.5535	0.6
0.0188059	15.986	1.558	0.6
0.0190883	15.9574	1.5625	0.6
0.0193723	15.8036	1.567	0.6
0.0196576	15.8036	1.5715	0.6
0.0199442	15.6999	1.576	0.6
0.020232	15.5854	1.5805	0.6
0.0205212	15.5139	1.585	0.6
0.0208121	15.4388	1.5895	0.6
0.0211046	15.4495	1.594	0.6
0.0213985	15.3351	1.5985	0.6
0.0216937	15.2206	1.603	0.6
0.0219903	15.2063	1.6075	0.6
0.0222884	15.099	1.612	0.6
0.0225877	14.9846	1.6165	0.6
0.0228887	14.8916	1.621	0.6
0.0231916	14.8308	1.6255	0.6
0.0234957	14.8487	1.63	0.6
0.0238009	14.6127	1.6345	0.6
0.024108	14.7057	1.639	0.6
0.0244163	14.5483	1.6435	0.6
0.0247258	14.5161	1.648	0.6
0.0250372	14.4196	1.6525	0.6
0.0253504	14.3409	1.657	0.6
0.0256649	14.3158	1.6615	0.6
0.0259802	14.2407	1.666	0.6
0.0262973	14.1549	1.6705	0.6
0.0266164	14.0119	1.675	0.6
0.0269371	13.9868	1.6795	0.6
0.0272589	14.0262	1.684	0.6
0.0275822	13.8974	1.6885	0.6
0.0279075	13.783	1.693	0.6
0.0282335	13.6471	1.6975	0.6
0.0285614	13.6971	1.702	0.6
0.0288913	13.7329	1.7065	0.6
0.0292213	13.4897	1.711	0.6
0.0295539	13.5112	1.7155	0.6
0.0298885	13.3967	1.72	0.6
0.0302234	13.3824	1.7245	0.6
0.0305612	13.3967	1.729	0.6
0.030901	13.2537	1.7335	0.6
0.031241	13.1392	1.738	0.6
0.031582	13.1536	1.7425	0.6
0.0319258	13.0498	1.747	0.6
0.0322715	12.9318	1.7515	0.6
0.0326178	12.989	1.756	0.6
0.0329658	12.8961	1.7605	0.6
0.0333157	12.8067	1.765	0.6
0.0336676	12.7602	1.7695	0.6
0.0340205	12.7423	1.774	0.6
0.0343739	12.6815	1.7785	0.6
0.0347302	12.5992	1.783	0.6
0.0350892	12.5527	1.7875	0.6
0.0354489	12.4848	1.792	0.6
0.0358091	12.331	1.7965	0.6
0.0361722	12.517	1.801	0.6
0.0365369	12.2845	1.8055	0.6
0.0369026	12.1272	1.81	0.6
0.0372699	12.2595	1.8145	0.6
0.0376393	12.1343	1.819	0.6
0.0380101	12.1307	1.8235	0.6
0.0383825	12.0735	1.828	0.6
0.0387569	12.0521	1.8325	0.6
0.0391328	12.0342	1.837	0.6
0.03951 	11.8268	1.8415	0.6
0.0398892	11.7803	1.846	0.6
0.04027 	11.766	1.8505	0.6
0.0406526	11.7874	1.855	0.6
0.0410372	11.7266	1.8595	0.6
0.0414229	11.6301	1.864	0.6
0.0418095	11.4799	1.8685	0.6
0.0421994	11.5585	1.873	0.6
0.0425904	11.4834	1.8775	0.6
0.0429831	11.4369	1.882	0.6
0.0433779	11.3976	1.8865	0.6
0.0437737	11.3297	1.891	0.6
0.0441712	11.2331	1.8955	0.6
